segment_id,road_name,road_type,human_segment_id,internal_id,start_lat,start_lon,end_lat,end_lon,length_m,start_km,end_km,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean,minor_crashes,major_crashes,risk_category,final_safe_speed,corridor_base,corridor_seq
324,4th Cross road,Urban Road,URB-00324,324,12.9651,77.5382,12.9633,77.5378,201.1,129.6,129.801,17.5813,Aligned,0.785,0.7895,0.2329,0.004,0.0023,21.5323,23.0649,31.7125,0.0,20.6516,50.2334,93.5174,0.1172,20.1136,5.5598,No,0.0,0.0025,0.0214,Good,Low,2.6652,10.0,10.0,23.5772,Safe,67.1344,22.5561,21.8107,Aligned,20.6603,57.9937,Side Impact Potential,Peri-Urban,2.086,False,Industrial,Poor Infrastructure,0.1607,Light,False,15.4131,-0.0005,0.0032,Aligned,22,4th Cross road,2
325,4th Main Road,Urban Road,URB-00325,325,13.0713,77.5768,13.0689,77.5786,330.5,130.0,130.331,11.5341,Aligned,0.9537,0.9468,0.0686,-0.011,-0.004,40.2669,37.8271,86.5347,9.5185,25.221,69.5045,71.1878,0.0445,50.4426,13.2599,No,0.0,0.0001,0.0316,Good,Medium,1.4901,10.0,10.1902,22.6495,Safe,69.5923,38.0291,18.5398,Aligned,39.3472,58.8287,Separated Traffic,Peri-Urban,6.0963,True,Industrial,Poor Infrastructure,0.1565,Light,False,30.1637,0.002,-0.0085,Aligned,41,4th Main Road,1
326,4th Main Road,Urban Road,URB-00326,326,12.906,77.6039,12.9055,77.6038,60.1,130.4,130.46,11.2405,Aligned,0.9719,0.9752,0.0446,-0.0095,0.0015,50.4164,48.9677,78.2792,29.2794,26.4388,51.5824,83.9367,0.0507,48.874,16.6314,No,0.0,0.003,-0.0009,Poor,High,1.9009,10.0,11.0322,20.4927,Safe,73.9381,49.6402,18.5957,Aligned,48.7266,56.7441,Side Impact Potential,Urban,2.6712,True,Mixed,Poor Infrastructure,0.015,,False,42.1173,0.0026,0.0019,Aligned,51,4th Main Road,2
327,4th Main Road,Urban Road,URB-00327,327,12.9933,77.5696,13.0087,77.5681,1731.6,130.8,132.532,39.1474,Moderate Misalignment,0.9791,0.0388,0.9966,-0.0173,-0.0042,52.14,51.1594,77.6799,20.553,29.8085,51.0661,99.1463,0.0787,51.1931,24.6607,No,0.0,-0.0041,-0.0855,Good,Medium,1.6925,10.0,19.3324,27.2204,Moderate Risk,65.84,51.3469,31.0752,Moderate Misalignment,61.2039,55.3561,Side Impact Potential,Urban,2.9481,True,Residential,Poor Infrastructure,0.0044,,False,50.4233,0.0101,0.002,Moderate Misalignment,53,4th Main Road,3
328,4th Main Road,Urban Road,URB-00328,328,12.9994,77.6671,13.0068,77.6667,1239.3,131.2,132.439,9.9911,Aligned,0.9816,0.9619,-0.0375,0.0155,-0.0085,18.8187,22.3728,32.3497,0.1059,10.8679,50.8703,86.1888,0.1041,20.1293,1.7682,No,0.0,-0.0141,-0.0093,Poor,Low,2.6155,10.0,10.0204,20.0055,Safe,69.6348,17.5028,15.3316,Aligned,17.11,33.8815,Side Impact Potential,Rural,2.0272,False,Industrial,Poor Infrastructure,0.2181,Light,False,14.4478,-0.0094,0.0043,Aligned,18,4th Main Road,4
329,4th Main Road,Urban Road,URB-00329,329,12.9065,77.5759,12.9093,77.5759,310.7,131.6,131.911,18.3448,Aligned,0.6865,0.6539,0.2524,0.0018,-0.0001,49.7415,47.8301,73.3973,20.4436,32.615,50.6251,89.3191,0.0084,49.7129,24.8376,No,0.0,0.0004,0.9791,Good,Low,1.9609,10.0,18.5051,28.9383,Moderate Risk,66.4691,48.9036,31.6859,Moderate Misalignment,57.3718,68.0102,Side Impact Potential,Urban,3.855,False,Industrial,Poor Infrastructure,0.1837,Light,False,44.9396,0.0063,0.0029,Aligned,51,4th Main Road,5
330,4th Main Road,Urban Road,URB-00330,330,12.9644,77.7143,12.9676,77.7141,362.7,132.0,132.363,37.4546,Moderate Misalignment,0.8756,0.11,0.8437,0.0364,-0.0029,79.7086,81.7111,98.3254,2.1272,11.9959,81.1782,83.234,0.1401,58.7992,4.1005,No,0.0,-0.0127,-0.086,Poor,Medium,0.076,10.0,31.5675,30.7099,Moderate Risk,53.9359,80.1847,43.6862,Moderate Misalignment,106.7361,32.974,Separated Traffic,Rural,6.9539,True,Residential,Poor Infrastructure,-0.0269,,False,91.6573,-0.0127,-0.0061,Moderate Misalignment,80,4th Main Road,6
331,4th Main Road,Urban Road,URB-00331,331,12.9941,77.7013,12.9992,77.7042,849.4,132.4,133.249,44.954,Moderate Misalignment,0.8203,0.0399,0.8108,0.1085,0.0074,49.8234,50.7348,99.767,34.6993,25.1816,49.3602,74.7499,0.3148,59.5442,13.3414,No,0.0,-0.0052,0.0105,Good,Low,0.6512,10.0,10.0,31.1445,Moderate Risk,60.1311,49.5022,42.7537,Moderate Misalignment,64.8937,66.8083,Side Impact Potential,Urban,3.989,False,Residential,Poor Infrastructure | Above Human Tolerance Limit,0.0058,,False,54.0199,0.0113,0.0138,Moderate Misalignment,49,4th Main Road,7
332,4th Main Road,Urban Road,URB-00332,332,12.9222,77.5364,12.9204,77.5381,360.7,132.8,133.161,12.0614,Aligned,1.0075,1.0038,0.0228,-0.0074,0.0035,29.7734,29.4579,54.9622,0.775,12.9149,49.453,72.9457,0.071,39.6559,7.5807,No,0.0,0.0009,-0.0362,Poor,High,1.3677,10.0,10.0,20.5602,Safe,69.0839,28.7532,18.2348,Aligned,27.9723,33.1094,Side Impact Potential,Rural,3.9915,False,Residential,Poor Infrastructure,0.1801,Light,False,20.6846,0.0034,-0.0085,Aligned,30,4th Main Road,8
333,4th Main Road,Urban Road,URB-00333,333,12.9347,77.5739,12.9343,77.5752,155.2,133.2,133.355,73.2431,High Misalignment,0.926,0.0216,0.0567,0.923,-0.0014,29.5735,30.1892,84.7372,45.0774,51.9989,30.2467,90.1192,0.2338,51.0798,60.7331,No,0.0,-0.003,1.0217,Good,Medium,1.7344,10.0,11.1347,41.4504,Moderate Risk,54.8326,27.0808,56.1149,High Misalignment,54.7095,63.9259,Significant Pedestrian Interaction,Urban,5.9787,True,Commercial,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,0.1409,Light,False,43.5165,-0.0059,-0.0123,High Misalignment,30,4th Main Road,9
334,4th Main Road,Urban Road,URB-00334,334,13.0192,77.51,13.0272,77.5203,1473.6,133.6,135.074,26.5765,Moderate Misalignment,0.5641,0.4586,0.5648,0.0205,-0.003,51.0034,49.9324,81.3403,37.4005,33.7075,48.9274,92.7146,0.152,50.0427,26.8332,No,0.0,-0.0099,0.0934,Good,Low,1.9046,10.0,27.2092,28.3563,Moderate Risk,68.2811,50.013,34.5104,Moderate Misalignment,62.351,61.4909,Side Impact Potential,Urban,2.9301,True,Commercial,Meets Safe System Standards,-0.0039,,False,53.7297,-0.011,-0.0113,Moderate Misalignment,50,4th Main Road,10
335,4th Main Road,Urban Road,URB-00335,335,12.9613,77.5263,12.9605,77.5297,374.9,134.0,134.375,35.5021,Moderate Misalignment,0.8128,0.1743,0.814,0.005,-0.001,50.9185,48.3448,64.9556,15.5655,23.1499,49.7763,96.8651,0.4599,58.6859,14.0803,No,0.0,-0.0062,0.0079,Good,Low,1.9405,10.0,22.3487,25.4605,Moderate Risk,67.1363,49.8503,27.6906,Moderate Misalignment,46.9377,53.6748,Side Impact Potential,Peri-Urban,3.9175,True,Residential,Poor Infrastructure,0.1825,Light,False,36.3205,-0.0134,-0.0064,Moderate Misalignment,50,4th Main Road,11
336,4th Main Road,Urban Road,URB-00336,336,13.0259,77.5323,13.0314,77.5354,700.7,134.4,135.101,21.3424,Aligned,0.652,0.6295,0.3739,-0.0065,-0.0032,50.4102,50.6809,54.8712,11.6504,30.2779,51.3711,88.7162,0.0436,40.139,18.514,No,0.0,-0.0051,0.0536,Good,Medium,2.6245,10.0,31.497,29.226,Moderate Risk,62.0885,50.332,35.5722,Moderate Misalignment,52.3376,69.686,Side Impact Potential,Urban,3.979,False,Mixed,Poor Infrastructure,0.0259,,False,47.7473,-0.013,0.0133,Aligned,51,4th Main Road,12
337,4th Main Road,Urban Road,URB-00337,337,12.9578,77.5592,12.9581,77.572,1380.1,134.8,136.18,39.5686,Moderate Misalignment,0.9742,0.0371,1.0064,0.0051,0.0023,78.9614,79.5146,99.1809,1.399,14.308,80.1179,10.1595,0.0,60.0,0.0,No,0.0,-0.0031,-0.0006,Poor,Low,0.1754,10.0,10.831,28.2585,Moderate Risk,57.8337,80.1738,39.163,Moderate Misalignment,94.8009,47.651,Separated Traffic,Rural,6.9824,True,Residential,Active Congestion | Poor Infrastructure | Above Human Tolerance Limit,0.7831,Severe,False,23.4283,-0.012,-0.0088,Moderate Misalignment,79,4th Main Road,13
338,4th Main Road,Urban Road,URB-00338,338,13.0493,77.6037,13.0496,77.5929,1244.7,135.2,136.445,9.5276,Aligned,1.005,1.0098,-0.0111,-0.0204,0.0025,17.8974,19.8931,29.0243,6.1833,19.2389,50.5442,91.4097,0.326,20.5672,8.0924,No,0.0,0.0104,0.0035,Poor,Low,1.3487,10.0,10.3282,20.9631,Safe,70.4122,18.4477,19.2682,Aligned,18.2639,46.8681,Side Impact Potential,Rural,1.1199,False,Mixed,Poor Infrastructure,0.1219,Light,False,12.5952,0.0129,0.006,Aligned,19,4th Main Road,14
339,4th Main Road,Urban Road,URB-00339,339,12.9606,77.7172,12.9607,77.7165,68.6,135.6,135.669,11.7906,Aligned,0.9579,0.9589,0.0309,0.0194,0.025,38.0244,39.8693,83.7475,27.9534,44.1529,49.5962,71.4519,0.1054,51.4249,43.842,No,0.0,0.0053,0.9884,Poor,Low,1.7472,10.0,10.0,27.6102,Moderate Risk,70.7816,38.9322,22.9451,Aligned,40.6517,65.6192,Side Impact Potential,Urban,5.2024,True,Residential,Poor Infrastructure,0.1177,Light,False,32.5865,0.0113,-0.0035,Aligned,39,4th Main Road,15
340,4th Main Road,Urban Road,URB-00340,340,12.9158,77.5458,12.9146,77.5469,246.9,136.0,136.247,39.1187,Moderate Misalignment,0.9645,0.0585,0.9674,0.0004,-0.0065,50.3121,51.6911,81.4726,16.0193,27.8971,51.0702,98.6563,0.0,59.6393,21.3008,No,0.0,0.0119,0.0492,Poor,Low,1.3373,10.0,26.6249,28.3308,Moderate Risk,64.7487,49.0363,32.2543,Moderate Misalignment,51.4199,56.2081,Side Impact Potential,Peri-Urban,5.975,False,Commercial,Approach to Congestion (Tapered) | Poor Infrastructure,0.1185,Light,True,40.2165,-0.0025,0.0095,Moderate Misalignment,49,4th Main Road,16
341,4th Main Road,Urban Road,URB-00341,341,12.9113,77.5362,12.9133,77.5368,229.9,136.4,136.63,9.8785,Aligned,0.9763,1.0157,0.0233,0.02,-0.0081,23.6194,27.7552,25.425,10.5895,19.1364,52.4812,99.9797,0.0,20.4507,14.1979,No,0.0,-0.0091,0.0453,Poor,High,1.1469,10.0,30.2054,24.0117,Safe,67.8079,26.4137,25.8346,Aligned,24.0504,36.9663,Side Impact Potential,Rural,0.9182,False,Residential,Poor Infrastructure,0.1721,Light,False,19.4108,-0.0115,0.0054,Aligned,24,4th Main Road,17
342,4th Main road ISRO Layout,Urban Road,URB-00342,342,12.8969,77.5566,12.9006,77.5602,564.2,136.8,137.364,10.3591,Aligned,0.9112,0.8702,0.0512,-0.0015,0.0063,44.084,46.7407,98.8284,0.2558,13.9509,79.484,60.3241,0.0,59.835,0.4998,No,0.0,0.0066,-0.023,Good,High,0.2651,10.0,10.0,21.5527,Safe,69.0459,45.8515,17.1849,Aligned,46.7507,46.6625,Separated Traffic,Peri-Urban,5.8106,True,Residential,Poor Infrastructure,0.196,Light,False,33.3428,0.0064,0.0037,Aligned,44,4th Main road ISRO L,1
343,4th Road,Urban Road,URB-00343,343,12.9803,77.7234,12.9769,77.7232,381.6,137.2,137.582,11.5508,Aligned,0.9118,0.9257,0.056,-0.0093,-0.012,50.1983,50.998,69.6478,32.4109,29.8775,49.011,92.1352,0.5621,49.6939,24.3639,No,0.0,0.0025,0.0443,Good,Low,2.6864,10.0,10.0,21.9113,Safe,74.3691,51.1062,20.3087,Aligned,51.8864,59.8863,Side Impact Potential,Urban,2.2479,False,Commercial,Meets Safe System Standards,0.0019,,False,46.5987,0.0018,-0.0166,Aligned,49,4th Road,1
344,50 Feet Road,Urban Road,URB-00344,344,12.9416,77.5592,12.9386,77.5335,3192.6,137.6,140.793,13.4148,Aligned,0.9755,0.9192,0.0136,0.0107,0.0016,48.776,48.377,75.7084,14.9658,28.1954,51.4226,81.7096,0.0,49.7565,17.8714,No,0.0,0.0052,1.0394,Good,Low,2.1329,10.0,10.1379,24.8192,Moderate Risk,68.4852,52.1334,23.5634,Aligned,51.7787,58.915,Side Impact Potential,Urban,6.0997,False,Commercial,Poor Infrastructure,0.2249,Light,False,37.6421,0.0007,0.0052,Aligned,49,50 Feet Road,1
345,50 Feet Road,Urban Road,URB-00345,345,12.9287,77.5456,12.9341,77.5504,801.9,138.0,138.802,10.6186,Aligned,0.9901,0.9937,0.0443,0.0053,0.0,28.2319,24.8665,47.7795,0.3358,18.0033,50.7995,89.1679,0.3419,60.0,8.1203,No,0.0,-0.0029,0.0066,Poor,Medium,1.4773,10.0,10.0819,21.4896,Safe,68.379,24.2052,18.5453,Aligned,27.6677,42.8501,Side Impact Potential,Rural,1.9662,False,Residential,Poor Infrastructure,0.0147,,False,20.0141,0.0037,0.0062,Aligned,27,50 Feet Road,2
346,50th Cross Road,Urban Road,URB-00346,346,12.9875,77.5507,12.9875,77.556,576.2,138.4,138.976,11.6095,Aligned,1.0106,0.9689,0.0331,0.0063,0.0084,21.3123,21.9003,28.2566,15.4705,16.124,47.8775,64.5642,0.0,30.3953,13.1296,No,0.0,0.0163,-0.0111,Poor,Low,1.2095,10.0,10.1933,19.8495,Safe,72.9409,22.9521,17.2571,Aligned,24.1621,34.8006,Side Impact Potential,Rural,1.0307,False,Commercial,Active Congestion | Poor Infrastructure,0.6644,Severe,False,11.1089,-0.0042,0.0089,Aligned,22,50th Cross Road,1
347,5th Cross Road,Urban Road,URB-00347,347,12.9963,77.5649,12.9968,77.5685,1256.2,138.8,140.056,23.9143,Aligned,0.5271,0.567,0.4389,0.033,-0.0018,46.9462,49.1378,98.2301,10.8975,16.182,79.3003,46.5873,0.0,59.9646,5.3972,No,0.0,0.0089,0.0217,Poor,Medium,0.1467,10.0,10.2542,19.8059,Safe,72.4534,46.3151,18.3386,Aligned,45.5333,43.7716,Separated Traffic,Rural,7.1595,True,Residential,Poor Infrastructure,0.1718,Light,False,34.4497,0.001,-0.0037,Aligned,46,5th Cross Road,1
348,5th Cross Road,Urban Road,URB-00348,348,12.9378,77.6186,12.9346,77.6238,671.0,139.2,139.871,36.1766,Aligned,0.5351,0.5499,0.0818,0.4022,-0.0071,79.9676,79.8254,99.0024,47.7409,27.9218,78.462,18.8073,0.0,59.8197,21.0199,No,0.0,-0.0008,0.0093,Good,High,0.5545,10.0,15.6394,23.2409,Safe,72.1893,81.0273,28.7636,Moderate Misalignment,92.6046,50.1795,Separated Traffic,Peri-Urban,6.1765,True,Residential,Active Congestion,0.7541,Severe,False,25.461,-0.0202,0.0136,Aligned,80,5th Cross Road,2
349,5th Cross Road,Urban Road,URB-00349,349,13.017,77.5917,13.0167,77.5965,554.0,139.6,140.154,12.959,Aligned,0.9537,0.9468,0.0745,0.0196,-0.0081,26.1451,27.7415,30.4317,40.4899,22.1599,51.6655,96.3046,0.688,20.0,13.9547,No,0.0,0.0055,-0.0607,Poor,Low,3.3605,10.0,30.7276,20.4672,Safe,75.383,25.4624,21.1941,Aligned,26.0153,50.3184,Side Impact Potential,Peri-Urban,0.9379,False,Residential,Meets Safe System Standards,-0.0062,,False,21.5563,0.0023,-0.0171,Aligned,26,5th Cross Road,3
350,5th Cross Road,Urban Road,URB-00350,350,12.9924,77.5569,12.9928,77.5632,691.0,140.0,140.691,9.9781,Aligned,0.9928,0.9711,-0.0061,0.004,-0.0043,22.2278,22.635,62.0565,5.9596,16.7503,68.9953,84.3491,0.0,39.578,10.0353,No,0.0,0.0022,0.0258,Poor,Medium,1.2198,10.0,10.3504,20.9766,Safe,70.8139,23.734,19.6544,Aligned,25.5707,36.3201,Separated Traffic,Rural,2.957,True,Residential,Poor Infrastructure,0.0032,,False,21.9848,0.0159,-0.0102,Aligned,22,5th Cross Road,4
351,5th Cross Road,Urban Road,URB-00351,351,12.9283,77.4906,12.9274,77.4932,305.3,140.4,140.705,21.168,Aligned,0.6928,0.6725,0.2922,0.0384,-0.0207,51.8287,51.3958,98.3136,9.189,18.2105,78.1922,43.6586,0.5567,60.0,5.8179,No,0.0,-0.0027,-0.0096,Poor,High,0.1303,10.0,10.0,21.071,Safe,71.6676,53.3022,16.7789,Aligned,49.0892,44.1672,Separated Traffic,Rural,6.249,True,Industrial,Poor Infrastructure,0.0152,,False,42.4195,0.0084,-0.0009,Aligned,51,5th Cross Road,5
352,5th Cross Road,Urban Road,URB-00352,352,12.9557,77.7412,12.957,77.7413,148.0,140.8,140.948,11.6351,Aligned,0.9593,0.9554,0.0537,0.0082,0.0085,20.2108,21.9188,52.9449,19.9616,22.1859,50.6991,74.4962,0.0,29.1752,16.8337,No,0.0,-0.0011,0.0895,Good,Low,0.6527,10.0,10.0,20.2283,Safe,74.4439,19.5922,17.5582,Aligned,19.1847,37.113,Side Impact Potential,Rural,3.1249,False,Industrial,Poor Infrastructure,0.219,Light,False,14.0112,0.0043,0.0089,Aligned,21,5th Cross Road,6
353,5th Cross Road,Urban Road,URB-00353,353,12.9733,77.5411,12.9678,77.5405,664.8,141.2,141.865,36.5927,Moderate Misalignment,0.6718,0.2488,0.7605,0.0927,-0.0027,49.191,49.7319,99.345,0.0,12.5219,47.5994,65.1227,4.9923,59.5241,1.0684,No,0.0,0.003,0.0044,Poor,Medium,0.0744,10.0,10.47,31.0608,Moderate Risk,52.7817,49.3886,44.0664,Moderate Misalignment,65.3885,39.4817,Side Impact Potential,Rural,7.028,False,Residential,Poor Infrastructure | Above Human Tolerance Limit,0.2481,Light,False,42.4137,1.0085,0.0006,Moderate Misalignment,49,5th Cross Road,7
354,5th Cross Road,Urban Road,URB-00354,354,13.054,77.5147,13.0536,77.5164,186.7,141.6,141.787,70.7915,High Misalignment,0.8673,0.0206,0.1487,0.865,-0.0079,31.7026,29.2986,84.7915,35.5343,47.8687,30.0086,97.6814,0.0955,40.8267,51.0157,No,0.0,-0.001,1.0473,Poor,Low,2.0344,10.0,34.0804,40.2768,Moderate Risk,56.1234,30.439,51.8107,High Misalignment,51.5521,66.9166,Significant Pedestrian Interaction,Urban,6.0059,True,Residential,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,0.1756,Light,False,43.0377,0.003,0.0004,High Misalignment,32,5th Cross Road,8
355,5th Cross Road,Urban Road,URB-00355,355,13.0234,77.5542,13.0224,77.559,538.7,142.0,142.539,9.1729,Aligned,0.9794,0.9916,-0.0122,0.0086,0.0032,28.7777,32.7891,75.861,25.5225,30.6768,50.7119,77.9162,0.2445,38.0622,17.0835,No,0.0,0.0004,-0.0439,Good,Low,2.0775,10.0,10.0,23.2034,Safe,74.0738,30.5408,20.4832,Aligned,33.3507,67.9186,Side Impact Potential,Urban,1.8198,True,Mixed,Poor Infrastructure,-0.0191,,False,25.4964,0.0007,-0.0018,Aligned,29,5th Cross Road,9
356,5th Cross Road,Urban Road,URB-00356,356,12.9143,77.6027,12.9142,77.6001,292.5,142.4,142.692,33.9706,Moderate Misalignment,0.7244,0.2666,0.7396,0.0283,0.0018,81.35,79.576,100.0,8.6424,18.8984,79.04,89.1761,0.1819,60.0,12.706,No,0.0,-0.0127,0.0243,Poor,High,0.1841,10.0,16.9764,26.7476,Moderate Risk,62.7088,79.5504,32.0925,Moderate Misalignment,82.9797,41.4349,Separated Traffic,Rural,4.9919,True,Industrial,Poor Infrastructure,0.1763,Light,False,61.9404,0.0017,-0.0032,Moderate Misalignment,79,5th Cross Road,10
357,5th Cross Road,Urban Road,URB-00357,357,12.923,77.6653,12.9221,77.6679,417.0,142.8,143.217,11.3978,Aligned,0.9683,0.9562,0.0278,0.0006,-0.012,20.0131,20.3016,28.5635,17.048,22.5081,52.0516,75.4402,0.3085,29.5158,16.4246,No,0.0,-0.0034,-0.0154,Good,Medium,2.0558,10.0,10.2123,22.8368,Safe,72.3762,20.2244,19.7581,Aligned,22.0424,48.2047,Side Impact Potential,Peri-Urban,2.0423,False,Residential,Poor Infrastructure,0.1903,Light,False,15.0351,-0.0007,-0.0055,Aligned,20,5th Cross Road,11
358,5th Main Road,State Highway,SH-00358,358,12.9569,77.5608,12.9571,77.5674,709.7,143.2,143.91,9.6898,Aligned,0.9742,0.9946,0.0006,0.0123,-0.0107,34.5915,38.3969,63.0722,26.9287,27.8835,49.3709,67.777,0.2448,49.545,12.4365,No,0.0,0.0024,0.0248,Poor,High,3.095,10.0,10.0,22.8179,Safe,74.7014,34.8211,19.8695,Aligned,35.4866,66.9541,Side Impact Potential,Urban,2.7705,True,Mixed,Poor Infrastructure,0.0021,,False,28.9401,0.0118,0.0004,Aligned,33,5th Main Road,1
359,5th Main Road,Urban Road,URB-00359,359,12.9644,77.5436,12.966,77.5354,913.6,143.6,144.514,28.4848,Moderate Misalignment,0.6039,0.4127,0.5802,-0.0004,0.0056,44.4006,44.8491,80.7236,33.339,33.0327,51.991,100.0,0.0,38.9328,27.5646,No,0.0,0.0128,0.0604,Good,Medium,1.8749,10.0,10.0,25.5021,Safe,72.6148,43.0563,22.6853,Aligned,43.7657,58.3987,Side Impact Potential,Urban,6.2214,False,Mixed,Meets Safe System Standards,-0.0156,,False,39.1902,-0.0061,0.0107,Moderate Misalignment,42,5th Main Road,2
360,5th Main Road,Urban Road,URB-00360,360,12.9138,77.6324,12.9138,77.6324,1550.8,144.0,145.551,11.9873,Aligned,0.952,0.9578,0.0152,-0.0106,0.0083,35.3938,37.5192,82.5674,35.8419,38.353,50.6151,83.1588,0.0,60.0,37.567,No,0.0,0.0017,0.9846,Good,Low,1.5144,10.0,10.0,24.2426,Safe,74.3844,36.5894,20.8939,Aligned,36.484,60.049,Side Impact Potential,Urban,6.0182,False,Mixed,Meets Safe System Standards,0.1779,Light,False,30.3481,0.0071,0.0083,Aligned,37,5th Main Road,3
361,5th Main Road,Urban Road,URB-00361,361,13.014,77.6393,13.0255,77.6399,1273.6,144.4,145.674,11.8764,Aligned,0.9801,1.011,0.0242,-0.0177,-0.0109,41.2027,41.6686,69.141,14.3618,27.0211,48.4304,75.7991,0.0504,50.8811,15.6332,No,0.0,0.007,1.0522,Good,Medium,1.9299,10.0,10.0,23.4136,Safe,69.722,38.8619,20.0322,Aligned,42.7633,67.3062,Side Impact Potential,Urban,2.2076,False,Commercial,Poor Infrastructure,0.0282,,False,35.7061,0.0075,-0.0086,Aligned,44,5th Main Road,4
362,5th Main Road,Urban Road,URB-00362,362,12.9308,77.5806,12.9172,77.5808,1507.6,144.8,146.308,39.4378,Moderate Misalignment,0.9388,0.0477,0.9558,0.0106,-0.0084,64.4521,64.6758,83.8596,44.437,30.6506,68.8851,98.4223,0.0,51.6004,21.3965,No,0.0,-0.0013,0.0612,Good,Medium,1.7405,10.0,29.4471,26.9618,Moderate Risk,69.7505,66.0661,33.432,Moderate Misalignment,66.7176,64.5665,Separated Traffic,Urban,2.9213,True,Mixed,Meets Safe System Standards,0.1291,Light,False,52.5073,0.0093,0.0146,Moderate Misalignment,67,5th Main Road,5
363,5th Main Road,Urban Road,URB-00363,363,12.9996,77.5991,13.0017,77.5953,774.8,145.2,145.975,11.8915,Aligned,0.9634,1.0081,0.0387,0.004,0.0016,26.9665,27.5807,57.7556,1.9628,17.8143,49.6242,88.6273,0.0414,29.2317,2.8643,No,0.0,-0.0059,-0.0003,Poor,Low,2.0891,10.0,10.1978,22.4945,Safe,68.9403,28.2866,18.0942,Aligned,29.9456,56.9414,Side Impact Potential,Peri-Urban,4.003,False,Mixed,Poor Infrastructure,-0.0017,,False,24.7892,0.0043,0.0181,Aligned,27,5th Main Road,6
364,5th Main Road,Urban Road,URB-00364,364,13.1044,77.5701,13.1051,77.5664,408.8,145.6,146.009,8.8308,Aligned,0.9454,0.9514,0.0425,0.0049,0.0048,33.1617,33.5782,74.6988,0.0,25.0137,49.2139,73.0064,0.1303,47.4475,16.9765,No,0.0,0.0105,0.0254,Poor,Medium,1.7177,10.0,10.0,24.8014,Safe,67.2248,32.755,22.7311,Aligned,33.3522,56.5126,Side Impact Potential,Peri-Urban,4.0482,False,Residential,Poor Infrastructure,-0.0041,,False,28.9589,-0.0092,0.0131,Aligned,33,5th Main Road,7
365,5th Main Road,Urban Road,URB-00365,365,12.9771,77.674,12.974,77.6729,361.2,146.0,146.361,10.6444,Aligned,0.9607,0.9316,0.0301,-0.0099,-0.0044,32.7303,34.265,59.5301,21.8142,26.6377,48.5097,82.2281,0.0,39.3967,16.1222,No,0.0,0.0032,0.0045,Poor,Low,2.9355,10.0,10.0885,22.3135,Safe,71.9956,35.0721,20.127,Aligned,35.9647,57.1738,Side Impact Potential,Urban,2.0109,True,Commercial,Poor Infrastructure,0.0116,,False,26.5577,0.0092,-0.0124,Aligned,34,5th Main Road,8
366,5th Main Road,Urban Road,URB-00366,366,12.8912,77.594,12.8894,77.5938,218.0,146.4,146.618,19.2001,Aligned,0.6845,0.6734,0.3143,-0.0126,0.0024,30.7282,32.2149,54.3628,30.0633,38.6076,48.0898,88.6313,0.0,30.5531,41.5341,No,0.0,0.0026,1.0331,Poor,High,2.2668,10.0,10.0,25.8855,Moderate Risk,72.0111,30.3914,21.8411,Aligned,29.3536,62.5742,Side Impact Potential,Urban,4.0506,False,Residential,Poor Infrastructure,0.1209,Light,False,25.0806,0.0143,-0.0029,Aligned,33,5th Main Road,9
367,5th Main Road,Urban Road,URB-00367,367,13.0008,77.5462,12.9975,77.5464,371.1,146.8,147.171,46.3782,High Misalignment,0.4775,0.3918,0.1106,0.4947,0.0104,60.4371,60.5921,100.0,26.2792,21.88,79.321,80.4651,0.1492,59.4162,13.4366,No,0.0,0.0127,0.047,Good,Low,0.5833,10.0,10.0,20.078,Safe,74.5194,60.1322,17.8342,Aligned,60.7959,54.2811,Separated Traffic,Peri-Urban,6.0002,True,Residential,Poor Infrastructure,-0.0076,,False,50.4584,-0.0128,0.012,High Misalignment,62,5th Main Road,10
368,5th Main Road,Urban Road,URB-00368,368,12.9941,77.5677,12.9848,77.568,1036.8,147.2,148.237,13.5303,Aligned,0.9091,0.8809,0.047,0.0021,0.0184,26.4516,26.1087,50.7456,10.8731,29.5334,49.2173,92.3525,0.4465,28.2036,17.0664,No,0.0,0.0073,-0.0286,Good,High,2.7265,10.0,10.0,25.1633,Moderate Risk,68.4427,26.2743,22.3613,Aligned,23.8159,68.1768,Side Impact Potential,Urban,1.9634,False,Commercial,Poor Infrastructure,-0.0054,,False,24.7648,0.0051,-0.0014,Aligned,28,5th Main Road,11
